2024-07-17 15:30:00,744 INFO    StreamThr :2529 [internal.py:wandb_internal():85] W&B internal server running at pid: 2529, started at: 2024-07-17 15:30:00.743708
2024-07-17 15:30:17,982 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:18,984 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:19,985 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:20,954 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: stop_status
2024-07-17 15:30:20,954 DEBUG   SenderThread:2529 [sender.py:send_request():406] send_request: stop_status
2024-07-17 15:30:20,987 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:21,123 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: status_report
2024-07-17 15:30:21,988 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:22,994 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:23,995 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:24,998 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:26,002 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:26,973 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: status_report
2024-07-17 15:30:27,004 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:28,009 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:29,009 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:30,013 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:30,722 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: partial_history
2024-07-17 15:30:30,723 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: partial_history
2024-07-17 15:30:30,723 DEBUG   SenderThread:2529 [sender.py:send():379] send: history
2024-07-17 15:30:30,723 DEBUG   SenderThread:2529 [sender.py:send_request():406] send_request: summary_record
2024-07-17 15:30:30,724 INFO    SenderThread:2529 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-17 15:30:30,724 DEBUG   SenderThread:2529 [sender.py:send():379] send: history
2024-07-17 15:30:30,724 DEBUG   SenderThread:2529 [sender.py:send_request():406] send_request: summary_record
2024-07-17 15:30:30,725 INFO    SenderThread:2529 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-07-17 15:30:31,017 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:31,390 INFO    Thread-12 :2529 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/wagnertamas/Documents/Munka/SUMO networks/gym_env_tester/wandb/run-20240717_153000-4m9tybx8/files/wandb-summary.json
2024-07-17 15:30:31,977 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: status_report
2024-07-17 15:30:32,018 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:32,393 INFO    Thread-12 :2529 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/wagnertamas/Documents/Munka/SUMO networks/gym_env_tester/wandb/run-20240717_153000-4m9tybx8/files/config.yaml
2024-07-17 15:30:33,024 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:33,398 INFO    Thread-12 :2529 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/wagnertamas/Documents/Munka/SUMO networks/gym_env_tester/wandb/run-20240717_153000-4m9tybx8/files/output.log
2024-07-17 15:30:34,025 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:35,028 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:35,959 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: stop_status
2024-07-17 15:30:35,960 DEBUG   SenderThread:2529 [sender.py:send_request():406] send_request: stop_status
2024-07-17 15:30:36,031 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:37,036 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:37,183 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: status_report
2024-07-17 15:30:38,038 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:39,043 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:40,045 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:41,049 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:42,051 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:42,993 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: status_report
2024-07-17 15:30:43,052 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: internal_messages
2024-07-17 15:30:45,443 INFO    Thread-12 :2529 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/wagnertamas/Documents/Munka/SUMO networks/gym_env_tester/wandb/run-20240717_153000-4m9tybx8/files/output.log
2024-07-17 15:30:48,301 DEBUG   HandlerThread:2529 [handler.py:handle_request():158] handle_request: status_report
